country,domain,category,company_size,email_provider,confidence,other_industry_category,website,website_status,website_reason
United States,grlo.digital,E-commerce and Retail,solo,No,95,N/A,much_info,reachable,200
United States,mayor.cl,Other,50 to 100,No,95,Municipal Government,unreachable,unreachable,Connection Error
United States,maxmarkinc.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,westside202.com,Education and e-learning,200 to 500,No,95,N/A,much_info,reachable,200
Canada,powerery.com,Other,solo,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,teamtieu.co.uk,Other,5 to 20,No,95,Fitness and Martial Arts,much_info,reachable,200
United States,jonathanpeters.com,Professional Services,solo,No,70,Photography,unreachable,unreachable,SSL Error
Netherlands,houtwerken.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
Germany,aminify.online,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,404
United States,btcmod.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United Kingdom,1655mail.com,Other,solo,Yes,95,Email Hosting,unreachable,unreachable,Connection Error
Hong Kong,certusgn.com,Professional Services,50 to 100,No,40,N/A,unreachable,unreachable,SSL Error
United States,bluebeamtechnologies.com,Technology and Software Development,500+,No,100,N/A,much_info,reachable,200
Spain,coasah.com,Technology and Software Development,1 to 5,No,80,N/A,unreachable,unreachable,Connection Error
United States,alandashjr.com,Professional Services,solo,No,0,N/A,unreachable,unreachable,404
"Korea, Republic Of",hutov.com,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
United States,seniorhouse.com,Real Estate and Property Management,20 to 50,No,95,N/A,much_info,reachable,200
Thailand,getsally.io,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
China,azzopro.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,bomivento.com,Technology and Software Development,5 to 20,No,60,N/A,unreachable,unreachable,Timeout
Cambodia,ofionk.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,mail.huji.ac.il,Education and e-learning,500+,No,95,N/A,little_info,reachable,200
Turkey,yellowcanaryltd.com,Other,solo,No,45,N/A,no_info,reachable,200
Turkey,suavex.net,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,cfisd.net,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Spain,evluence.com,Technology and Software Development,1 to 5,No,10,N/A,unreachable,unreachable,Connection Error
Pakistan,sialstudio.com,Other,solo,No,95,Domain Parking/Placeholder,no_info,reachable,200
United States,apps.district279.org,Education and e-learning,20 to 50,No,60,N/A,little_info,reachable,200
United States,elahan.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Sweden,tribusoft.se,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
India,globalbasesourcing.com,E-commerce and Retail,50 to 100,No,95,N/A,much_info,reachable,200
United States,magenta.de,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
Ukraine,choiceqr.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Puerto Rico,omnispecialists.com,Real Estate and Property Management,1 to 5,No,85,N/A,much_info,reachable,200
United States,berkeley.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United States,telechapin.com,Other,solo,No,70,Personal Website/Portfolio,unreachable,unreachable,Connection Error
United Arab Emirates,filinghq.co.uk,Professional Services,1 to 5,No,30,N/A,unreachable,unreachable,SSL Error
United States,mitico.org,Technology and Software Development,solo,Yes,80,N/A,little_info,reachable,200
United States,kdmediaservices.com,Marketing and Advertising,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Pakistan,renesistech.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,satschel.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
Pakistan,iiu.edu.pk,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Sweden,webbstars.se,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Pakistan,sumiri.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United States,whiteboard-mktg.com,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
Turkey,endelite.com,Technology and Software Development,5 to 20,No,70,N/A,unreachable,unreachable,Connection Error
United States,citadelcasingsolutions.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
Bangladesh,metademy.us,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Nigeria,juicyway.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
"Venezuela, Bolivarian Republic Of",ferresoldar.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
Ukraine,finpro.group,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
United States,hikuhu.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
Australia,melbournepower.com.au,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
Portugal,drinkendure.eu,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Canada,externa-international.com,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
United States,zudpck.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
United Kingdom,dabambulance.com,Healthcare,5 to 20,No,40,N/A,unreachable,unreachable,Connection Error
Bosnia & Herzegovina,mail.ch,Technology and Software Development,20 to 50,Yes,95,N/A,much_info,reachable,200
Israel,evoxury.com,Technology and Software Development,5 to 20,No,95,N/A,unreachable,unreachable,Connection Error
United States,altitudeavenues.com,Logistics and Transportation,1 to 5,No,95,Travel Agency,much_info,reachable,200
Denmark,keemail.me,Technology and Software Development,50 to 100,Yes,95,N/A,much_info,reachable,200
Australia,espanik.com,Professional Services,solo,No,95,Translation and Interpreting Services,much_info,reachable,200
Canada,ictsolutions.ca,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Canada,gsnc.org.za,Other,5 to 20,No,95,Think Tank / Research Institute,much_info,reachable,200
Canada,positivefutures.com,Professional Services,solo,No,95,N/A,much_info,reachable,200
United Kingdom,riodavies.com,Other,solo,No,95,Event Management/Entertainment,much_info,reachable,200
Canada,magma.ca,Technology and Software Development,50 to 100,No,95,N/A,unreachable,unreachable,403
United Kingdom,locomoto.uk,Logistics and Transportation,1 to 5,No,95,N/A,much_info,reachable,200
India,cologneinternationals.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
United States,friedmanandgreenberg.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
South Africa,student.uj.ac.za,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,artgulin.com,Other,solo,No,95,N/A,unreachable,unreachable,Connection Error
New Zealand,yachtdeliverysolutions.com,Logistics and Transportation,1 to 5,No,95,N/A,much_info,reachable,200
United States,emlpro.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,403
Ireland,iol.ie,Technology and Software Development,solo,Yes,95,N/A,no_info,reachable,200
United Kingdom,framitag.com,Technology and Software Development,1 to 5,No,20,N/A,unreachable,unreachable,Connection Error
Germany,emailaoa.pro,Professional Services,1 to 5,No,30,N/A,unreachable,unreachable,Connection Error
India,cudcis.com,Other,solo,No,95,Domain Parking,no_info,reachable,200
Australia,uaia.org.au,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
United States,rokfinancial.biz,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
South Africa,paulharpersearch.co.uk,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Cuba,olyphmarketing.com,Marketing and Advertising,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Oman,greencafe24.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
Zimbabwe,fyxer.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,khitguntur.ac.in,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
France,vialma.com,Technology and Software Development,5 to 20,No,60,N/A,little_info,reachable,200
United States,inilas.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,Connection Error
Nigeria,stormwall.pro,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,muatoc.com,Other,solo,No,50,N/A,unreachable,unreachable,Connection Error
United States,farmoaks.com,Other,solo,Yes,95,Email Service,no_info,reachable,200
"Iran, Islamic Republic Of",tizter.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Canada,gardsiir.com,Technology and Software Development,solo,No,50,N/A,unreachable,unreachable,Connection Error
Australia,torleysbarservices.com,Other,1 to 5,No,95,Event Services / Hospitality,much_info,reachable,200
United States,go2uno.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,inpsur.com,Professional Services,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
India,aleitar.com,Other,1 to 5,No,60,Dairy Farming,unreachable,unreachable,Connection Error
United States,clientacquire.io,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,404
Malaysia,einrot.com,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
Germany,atlos-marketing.com,Marketing and Advertising,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United States,ekuali.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Mexico,reebsd.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
Slovenia,elpro.si,Manufacturing and Industrial,50 to 100,No,45,N/A,unreachable,unreachable,403
United States,segichen.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
Canada,ontariotechu.net,Education and e-learning,500+,No,95,N/A,unreachable,reachable,200
Pakistan,talentechub.co.uk,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,parsey.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Ireland,neko2.net,Technology and Software Development,solo,Yes,80,N/A,little_info,reachable,200
United Kingdom,beasleyharling.com,Professional Services,solo,No,50,N/A,unreachable,unreachable,Connection Error
Canada,doctors.org.uk,Healthcare,50 to 100,No,95,N/A,much_info,reachable,200
United States,baxidy.com,Other,solo,No,95,Domain Parking,unreachable,unreachable,Connection Error
United Kingdom,mysilly.biz,Other,solo,No,95,Domain Holding/Parking,no_info,reachable,200
United Kingdom,scleaningservices.co.uk,Professional Services,solo,No,50,Cleaning Services,little_info,reachable,200
Brazil,seltonpompeu.com.br,Professional Services,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
United States,bcbsil.com,Healthcare,500+,No,95,N/A,much_info,reachable,200
India,ckuer.com,Technology and Software Development,solo,No,30,N/A,unreachable,unreachable,Connection Error
India,lumiq.ai,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
"Korea, Republic Of",kbu.ac.kr,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Bulgaria,adeola-mode.de,E-commerce and Retail,solo,No,40,N/A,unreachable,unreachable,Connection Error
Egypt,smbei.com,Technology and Software Development,50 to 100,No,30,N/A,unreachable,unreachable,Connection Error
Hong Kong,appicidea.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,parkcorporates.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Australia,bibbyconsultinggroup.com.au,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,zynteck.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,godsigma.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Sweden,komtel.se,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,503
Pakistan,linxues.com,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
United States,salamancabrothers.com,Other,solo,No,60,Legal Services,unreachable,unreachable,404
Australia,blacklogistics.com,Logistics and Transportation,50 to 100,No,75,N/A,little_info,reachable,200
United States,adyproduction.com,Technology and Software Development,solo,No,50,N/A,little_info,reachable,200
United States,user3.top,Technology and Software Development,solo,No,95,N/A,unreachable,unreachable,Connection Error
India,neptunesoftwaregroup.com,Financial Service,5 to 20,No,95,N/A,much_info,reachable,200
Sweden,elev.nordrefollo.no,Education and e-learning,50 to 100,No,75,N/A,unreachable,unreachable,Connection Error
United States,mls.com.sa,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Greece,giannisfokos.com,Professional Services,solo,No,10,N/A,unreachable,unreachable,Connection Error
Colombia,digitalcustomercare.eu,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
New Caledonia,skazy.nc,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
France,poschacher.net,Other,solo,No,0,Personal Website/Portfolio,unreachable,unreachable,Timeout
United States,botbillers.com,Healthcare,1 to 5,No,95,N/A,much_info,reachable,200
India,xkors.com,Other,solo,No,95,N/A,unreachable,unreachable,Connection Error
Qatar,digiu.com.au,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,logisticsmy.com,Logistics and Transportation,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Ireland,webwindigital.com,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United Arab Emirates,nowni.com,Technology and Software Development,50 to 100,No,95,N/A,unreachable,unreachable,402
Australia,fanfluence.com.au,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
